POSTE;NOM;LON;LAT;ALT;DATE;RR;QRR;TN;QTN;TX;QTX;TM;QTM;FFM;QFFM;UN;QUN;UX;QUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;UM;QUM
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200602;0;v;11;v;27,9;v;20;v;1,6;v;25;v;80;v;523;t;4;t;52;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200603;7;e;10,6;e;28;e;20,2;v;2,5;v;28;e;91;e;311;t;292;t;58;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200604;9,5;e;13,5;v;18,7;v;15,1;v;3,3;v;58;v;95;v;0;t;1031;t;82;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200605;3;v;11,1;v;16,1;v;12,8;v;5;v;60;v;89;v;0;t;782;t;79;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200606;0;v;10,3;v;19,5;v;14,5;v;4;v;42;v;92;v;0;t;496;t;68;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200607;0;v;8,3;v;18;v;13,8;v;2;v;46;v;93;v;0;t;239;t;63;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200608;0,2;v;6,2;v;21,2;v;15,3;v;2,7;v;38;v;96;v;58;t;271;t;62;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200609;0;v;11,2;v;19,7;v;15,6;v;3,1;v;49;v;85;v;0;t;221;t;69;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200610;1,8;v;13,2;v;19;v;15,8;v;2,3;v;55;v;91;v;0;t;642;t;74;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200611;0;v;11,9;v;22,3;v;17;v;2,9;v;48;v;97;v;0;t;581;t;73;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200612;5,9;v;12,6;v;25,3;v;17,2;v;3,2;v;48;v;96;v;0;t;691;t;79;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200613;1,2;v;10,9;v;24,8;v;17,7;v;2,1;v;43;v;98;v;0;t;1027;t;79;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200614;0;v;15,2;v;21,2;v;17;v;2,6;v;53;v;93;v;0;t;356;t;72;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200615;0;v;10,3;v;22,2;v;17,4;v;1,9;v;51;v;97;v;0;t;598;t;75;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200616;0,8;v;12,2;v;22,7;v;17,4;v;1,5;v;54;v;95;v;0;t;626;t;76;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200617;13,9;v;13;v;16,5;v;14,5;v;2,1;v;82;v;98;v;0;t;1440;t;91;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200618;0;v;9,9;v;22,9;v;16,2;v;2,2;v;43;v;99;v;0;t;601;t;73;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200619;0;v;9,7;v;22;v;17,1;v;2,3;v;45;v;97;v;0;t;443;t;69;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200620;7,5;v;10,4;v;24;v;17,2;v;1,6;v;38;v;97;v;22;t;608;t;73;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200621;0;v;9,9;v;26,5;v;19,9;v;2,3;v;38;v;98;v;48;t;397;t;64;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200622;0;v;13,5;v;23,9;v;17,9;v;2,7;v;33;v;86;v;160;t;143;t;61;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200623;0;v;10,4;v;28,5;v;20,8;v;3,2;v;32;v;93;v;403;t;304;t;58;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200624;0;v;13,5;v;30;v;22,6;v;4,6;v;23;v;79;v;676;t;0;t;48;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200625;0;v;13,9;v;30,5;v;23;v;3,4;v;27;v;77;v;530;t;0;t;52;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200626;5,5;v;15,3;v;29,9;v;21,9;v;2,3;v;49;v;89;v;0;t;470;t;72;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200627;0;v;17,7;v;28,4;v;22,9;v;3,3;v;46;v;92;v;0;t;499;t;68;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200628;4,2;v;15,8;v;22,2;v;18,3;v;3,5;v;43;v;93;v;0;t;542;t;73;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200629;0;v;13,6;v;24,4;v;19;v;3,7;v;37;v;95;v;235;t;417;t;62;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200630;0;v;14;v;24,5;v;18,8;v;3,4;v;45;v;88;v;0;t;145;t;61;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200701;0;v;12,1;v;28,8;v;21,6;v;3,6;v;44;v;96;v;0;t;355;t;65;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200702;0;v;18,6;v;24,1;v;20,2;v;4,2;v;40;v;78;v;4;t;0;t;58;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200703;0;v;12,6;v;24,6;v;18,8;v;2,4;v;36;v;82;v;241;t;73;t;56;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200704;0;v;10;v;26,9;v;20,6;v;3,7;v;34;v;93;v;393;t;308;t;55;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200705;0,4;v;20,4;v;27,7;v;22,8;v;4,8;v;45;v;88;v;0;t;80;t;64;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200706;0;v;13,5;v;21,6;v;16,9;v;4,3;v;34;v;87;v;371;t;124;t;55;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200707;0;v;7,7;v;24,1;v;17,2;v;1,7;v;30;v;91;v;587;t;252;t;54;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200708;0;v;9,5;v;27,4;v;20,2;v;2,9;v;33;v;89;v;600;t;259;t;56;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200709;0;v;14,8;v;31,3;v;23,7;v;2,6;v;27;v;89;v;589;t;344;t;55;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200710;0;v;18,1;v;23,4;v;20,2;v;3,5;v;49;v;74;v;0;t;0;t;63;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200711;0;v;13;v;24;v;18,3;v;3,1;v;27;v;80;v;604;t;3;t;50;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200712;0;v;10,5;v;26,3;v;19,4;v;3,7;v;26;v;73;v;648;t;0;t;45;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200713;0;v;12,7;v;27,7;v;20,7;v;2,5;v;24;v;66;v;654;t;0;t;42;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200714;1,8;v;10,6;v;27,6;v;19,6;v;2,2;v;26;v;82;v;525;t;126;t;53;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200715;10,4;v;14,8;v;22,5;v;18,1;v;2;v;51;v;95;v;0;t;474;t;72;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200716;1,4;v;14,9;v;18,8;v;16,6;v;2,7;v;67;v;94;v;0;t;575;t;80;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200717;0;v;14,5;v;24,8;v;18,7;v;2,5;v;42;v;89;v;0;t;529;t;69;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200718;0;v;10,8;v;27,2;v;20,1;v;1,6;v;35;v;96;v;198;t;360;t;62;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200719;0;v;11,3;v;30,8;v;22,2;v;1,4;v;24;v;95;v;616;t;363;t;54;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200720;0;v;13,4;v;30,9;v;23;v;2,7;v;26;v;89;v;534;t;224;t;53;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200721;0;v;14,7;v;27,4;v;21,5;v;3,4;v;22;v;68;v;721;t;0;t;42;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200722;0;v;14,5;v;29;v;22,2;v;3;v;24;v;54;v;800;t;0;t;38;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200723;0;v;13,4;v;28,8;v;21,8;v;1,6;v;24;v;67;v;568;t;0;t;44;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200724;0;v;18,2;v;28;v;22,4;v;2,5;v;29;v;75;v;515;t;0;t;48;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200725;0;v;14,3;v;29,7;v;23,1;v;2,6;v;31;v;87;v;455;t;241;t;53;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200726;0;v;19,7;v;26,7;v;21,5;v;3,4;v;32;v;74;v;362;t;0;t;55;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200727;0;v;11,3;v;33,6;v;24,7;v;3,3;v;22;v;93;v;717;t;247;t;48;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200728;0;v;20,6;v;27;v;22,9;v;3,9;v;33;v;65;v;275;t;0;t;51;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200729;0;v;13,7;v;28,1;v;20,4;v;2,2;v;23;v;72;v;607;t;0;t;46;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200730;0;v;10,6;v;32,7;v;22,9;v;1,7;v;14;v;80;v;864;t;3;t;40;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200731;0,8;v;14,1;v;37,7;v;27,3;v;1,6;v;20;v;66;v;849;t;0;t;38;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200801;0,6;v;20,4;v;35,2;v;28;v;2,7;v;29;v;87;v;392;t;79;t;50;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200802;0,2;v;18,6;v;27,3;v;22,2;v;3,4;v;33;v;79;v;337;t;0;t;53;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200803;0;v;15,4;v;24,3;v;18,4;v;3,3;v;33;v;89;v;210;t;91;t;59;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200804;0;v;12,2;v;25;v;18,1;v;2,3;v;35;v;86;v;166;t;273;t;61;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200805;0;v;10,5;v;28,7;v;20,4;v;2;v;24;v;90;v;594;t;279;t;51;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200806;0;e;11,7;v;30,8;e;22,5;v;2,7;v;32;v;81;v;550;t;34;t;52;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200807;0;v;15,5;e;33,6;v;25,7;v;2,5;v;29;e;84;e;501;t;145;t;52;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200808;0;v;17;v;36,6;v;27,4;v;1,8;v;22;v;85;v;627;t;179;t;48;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200809;0;v;17,1;v;36,6;v;27,6;v;2,2;v;20;v;77;v;694;t;0;t;44;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200810;0;v;19,8;v;35,8;v;27,6;v;2,2;v;19;v;67;v;605;t;0;t;42;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200811;18,3;v;18,7;v;35,8;v;26;v;2;v;30;v;81;v;236;t;24;t;59;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200812;0;v;18,7;v;35,5;v;27,3;v;2,4;v;29;v;88;v;370;t;230;t;57;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200813;8,6;v;21,1;v;31,5;v;25,3;v;2,3;v;35;v;82;v;192;t;72;t;58;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200814;6,3;v;20,1;v;27,5;v;22,1;v;2;v;46;v;93;v;0;t;549;t;74;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200815;0;v;16,4;v;30,2;v;23;v;1,4;v;33;v;96;v;260;t;424;t;65;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200816;24,2;v;15,3;v;30,8;v;23;v;2,4;v;34;v;94;v;168;t;536;t;65;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200817;0;v;16,8;v;26,8;v;21,5;v;2,5;v;40;v;97;v;15;t;368;t;64;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200818;0,2;v;14,6;v;26,8;v;20,8;v;2,1;v;40;v;91;v;19;t;351;t;66;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200819;0,4;v;14,6;v;29,3;v;22,1;v;2,1;v;37;v;94;v;127;t;444;t;66;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200820;0;v;18,5;v;35,2;v;26,7;v;2,7;v;21;v;92;v;485;t;378;t;52;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200821;9,1;v;22,3;v;30,6;v;26,2;v;3,8;v;40;v;91;v;11;t;172;t;54;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200822;0;v;18,4;v;26;v;21,8;v;3,9;v;40;v;94;v;7;t;399;t;61;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200823;0;v;17,6;v;23,7;v;19,6;v;3,7;v;35;v;80;v;253;t;9;t;56;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200824;0;v;11,5;v;23,7;v;17,7;v;2,3;v;38;v;88;v;72;t;410;t;62;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200825;0;v;10,3;v;27,7;v;20;v;3,7;v;28;v;93;v;510;t;506;t;59;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200826;0;e;18;v;25,2;v;20,2;v;5,1;v;34;v;79;v;385;t;0;t;53;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200827;0,6;v;9,6;v;26;v;18,9;v;2,4;v;33;v;92;v;294;t;432;t;60;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200828;3,6;v;15,8;v;23,1;v;17,9;v;3,9;v;38;v;92;v;13;t;714;t;74;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200829;0;v;13;v;21,6;v;16,3;v;2,8;v;51;v;92;v;0;t;630;t;75;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200830;1,6;v;12,4;v;20;v;15,1;v;2,3;v;50;v;92;v;0;t;574;t;77;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200831;0,4;v;13,6;v;19;v;15,3;v;3,4;v;66;v;91;v;0;t;833;t;80;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200901;2,4;v;13,8;v;19,6;v;15,7;v;2,4;v;64;v;91;v;0;t;893;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200902;0;v;10,8;v;23;v;16,7;v;1,6;v;39;v;92;v;9;t;387;t;67;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200903;0;v;10,3;v;25,8;v;18,9;v;2,1;v;31;v;94;v;442;t;424;t;57;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200904;0;v;15,5;v;31,1;v;22,7;v;2,7;v;23;v;76;v;530;t;0;t;48;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200905;0;v;14,8;v;23,3;v;17,8;v;2,6;v;45;v;85;v;0;t;261;t;66;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200906;0;v;7,2;v;19,1;v;13,7;v;1,1;v;43;v;94;v;0;t;332;t;68;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200907;0;v;5,2;v;22,9;v;14,4;v;1,8;v;30;v;96;v;429;t;412;t;61;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200908;0;v;5,8;v;27,1;v;16,5;v;1,1;v;24;v;95;v;518;t;373;t;57;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200909;0;v;7;v;28,2;v;18,2;v;1,6;v;33;v;94;v;264;t;432;t;63;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200910;0;v;13;v;24,6;v;19,5;v;2,6;v;54;v;92;v;0;t;415;t;71;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200911;0;v;12,7;v;27,6;v;19,3;v;1,2;v;32;v;92;v;416;t;374;t;61;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200912;0;v;9,4;v;29,2;v;19,5;v;1,9;v;30;v;94;v;437;t;405;t;60;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200913;0;v;9;v;30;v;19,2;v;1,1;v;25;v;95;v;428;t;419;t;61;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200914;0;v;10,3;v;32,5;v;21,2;v;1,2;v;29;v;95;v;358;t;399;t;60;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200915;0;v;13;v;34,4;v;23;v;1,2;v;24;v;92;v;426;t;267;t;57;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200916;0,2;v;14,7;v;33,7;v;22,9;v;1,7;v;23;v;86;v;377;t;258;t;58;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200917;0;v;16,3;v;25,8;v;19,7;v;4,7;v;48;v;83;v;0;t;91;t;66;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200918;0;v;11,3;v;27,6;v;19,2;v;3,9;v;42;v;78;v;0;t;0;t;60;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200919;0,2;v;12,7;v;26,2;v;18,8;v;1,9;v;48;v;84;v;0;t;162;t;67;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200920;0;v;12,8;v;27,1;v;18,6;v;2,1;v;27;v;83;v;350;t;108;t;55;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200921;0;v;7,6;v;26,8;v;16,7;v;1,2;v;26;v;89;v;400;t;249;t;59;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200922;0;v;9,2;v;27,6;v;19,4;v;1,8;v;30;v;93;v;497;t;403;t;56;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200923;2,8;v;16,1;v;23,6;v;19,3;v;3,5;v;43;v;78;v;0;t;0;t;66;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200924;6,2;v;12,8;v;18,4;v;15,1;v;3,5;v;60;v;93;v;0;t;798;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200925;3,2;v;8,8;v;13,5;v;10,6;v;4,7;v;61;v;89;v;0;t;719;t;78;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200926;17,7;v;8,4;v;9,5;v;9,1;v;5,4;v;66;v;94;v;0;t;897;t;82;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200927;4,5;v;8,5;v;11;v;9,5;v;4,4;v;84;v;95;v;0;t;1440;t;90;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200928;7,4;v;6,9;v;12,3;v;10,2;v;2;v;76;v;96;v;0;t;1188;t;89;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200929;1,8;e;10,7;v;16,7;v;13,6;v;;;66;v;94;v;0;t;1114;t;86;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20200930;0,2;v;13,3;v;19,9;v;14,8;v;1,5;v;58;v;97;v;0;t;1016;t;86;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201001;4,6;v;9,2;v;15,8;v;12,1;v;2,7;v;72;v;97;v;0;t;1324;t;89;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201002;11;v;7,7;v;13,9;v;11,9;v;1,9;v;86;v;97;v;0;t;1440;t;92;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201003;13,2;v;9,4;v;15,3;v;11,4;v;4,9;v;56;v;95;v;0;t;1034;t;82;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201004;0,6;v;9,5;v;15,6;v;11,1;v;5,4;v;50;v;94;v;0;t;860;t;79;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201005;8,1;v;7,9;v;12,5;v;11,2;v;5,8;v;73;v;94;v;0;t;1258;t;86;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201006;10,2;v;10,8;v;16,2;v;12,5;v;5,7;v;65;v;93;v;0;t;939;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201007;1,6;v;10,8;v;16;v;12,3;v;4;v;62;v;92;v;0;t;977;t;83;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201008;0,2;v;10,2;v;17,8;v;14,1;v;4,1;v;64;v;93;v;0;t;776;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201009;10,7;v;13,6;v;17,4;v;14,6;v;3,4;v;67;v;96;v;0;t;700;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201010;0,4;v;9,7;v;14,7;v;10,5;v;2,7;v;42;v;93;v;0;t;712;t;74;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201011;0,2;v;3,8;v;13,4;v;8,6;v;1,9;v;46;v;94;v;0;t;873;t;79;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201012;0;v;6,1;v;12,4;v;8,4;v;1,6;v;67;v;96;v;0;t;972;t;84;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201013;0,2;v;3,6;v;13;v;7,8;v;1,8;v;58;v;98;v;0;t;957;t;84;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201014;1,4;v;4,4;v;13,9;v;8,5;v;4,3;v;54;v;94;v;0;t;948;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201015;0,6;v;7,2;v;9,7;v;8,4;v;3,9;v;80;v;94;v;0;t;1440;t;88;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201016;0;v;8,5;v;11,8;v;9,7;v;3,4;v;73;v;89;v;0;t;1245;t;84;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201017;0,2;v;6,2;v;10,4;v;7,4;v;1,9;v;66;v;97;v;0;t;1031;t;85;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201018;0;v;1,7;v;13,4;v;7,9;v;1,1;v;57;v;97;v;0;t;793;t;82;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201019;0;v;6,9;v;14,8;v;8,9;v;1,4;v;42;v;96;v;0;t;840;t;78;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201020;0;v;2,8;v;17,4;v;13,8;v;3,7;v;57;v;96;v;0;t;177;t;66;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201021;0;v;14,1;v;22;v;18,3;v;6,4;v;33;v;67;v;393;t;0;t;50;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201022;6;e;14,1;v;22,1;v;16,7;v;3,4;v;52;v;92;v;0;t;419;t;74;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201023;3;e;13,8;v;16,1;v;14,4;v;2,4;v;84;v;94;v;0;t;1440;t;89;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201024;0;e;11,7;v;16,8;v;13,6;v;4,5;v;63;v;93;v;0;t;535;t;78;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201025;9,5;v;10,7;v;16,3;v;12,3;v;3,4;v;58;v;96;v;0;t;839;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201026;2,4;v;9,2;v;12,6;v;10;v;3,5;v;63;v;95;v;0;t;1011;t;83;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201027;0,2;v;6,4;v;12,9;v;10,2;v;5;v;61;v;94;v;0;t;611;t;79;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201028;2;v;9,9;v;15,5;v;12,5;v;5,3;v;52;v;93;v;0;t;607;t;76;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201029;0,4;v;10,3;v;13,9;v;12,3;v;4,5;v;63;v;91;v;0;t;839;t;80;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201030;0;e;11,5;v;14,8;v;13,5;v;3,4;v;64;v;89;v;0;t;578;t;76;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201031;1,4;v;4,6;v;17,7;v;11,6;v;2,8;v;57;v;97;v;0;t;647;t;80;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201101;0,8;v;11,8;v;17,6;v;15;v;4;v;73;v;94;v;0;t;852;t;84;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201102;2;e;16;e;22,7;e;17,7;v;5;v;56;e;92;e;0;t;464;t;74;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201103;0,2;v;9,8;v;13,4;v;10,3;v;2,5;v;58;v;95;v;0;t;819;t;81;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201104;0;v;1,3;v;10,3;v;5,2;v;2,4;v;68;v;99;v;0;t;1024;t;87;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201105;0;v;1,7;v;11,4;v;5,5;v;3,6;v;59;v;95;v;0;t;928;t;80;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201106;0;v;0,6;v;11,8;v;5,2;v;2,4;v;60;v;98;v;0;t;1025;t;84;v
54526001;NANCY-ESSEY;"6°13'17""E";"48°41'16""N";212;20201107;0;v;1,1;v;12,5;v;6,5;v;1,1;v;71;v;99;v;0;t;1183;t;90;v
